"Suburb","Address","Rooms","Type","Price","Method","SellerG","Date","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","YearBuilt","CouncilArea","Lattitude","Longtitude"
"Fitzroy","107 Cecil St","2","h",1300000,"S","Nelson","24-09-16",1.6,"3065","2","1","1",157,110,"1900","Yarra",-37.7941,144.98
"Fitzroy","17 Bell St","4","h",4011000,"S","Nelson","27-11-16",1.6,"3065","4","3","2",286,275,"1890","Yarra",-37.7999,144.9755
"Fitzroy North","470 Brunswick St","2","h",860000,"S","Woodards","03-09-16",3.5,"3068","2","1","0",104,70,"1880","Yarra",-37.7927,144.9796
"Fitzroy North","50 Freeman St","2","h",870000,"S","Nelson","03-09-16",3.5,"3068","2","1","0",107,64,"1910","Yarra",-37.7898,144.9794
"Fitzroy North","2 Pilkington St","4","h",1450000,"VB","Nelson","03-09-16",3.5,"3068","4","2","1",266,175,"1950","Yarra",-37.7797,144.9861
"Fitzroy North","51 Rae St","2","h",770000,"SA","Nicholson","04-06-16",3.5,"3068","2","2","1",134,151,"1905","Yarra",-37.7916,144.9784
"Fitzroy North","92 Scotchmer St","2","h",1008000,"S","LITTLE","06-08-16",3.5,"3068","2","1","1",150,77,"1890","Yarra",-37.7833,144.9819
"Fitzroy North","780 Brunswick St","3","h",1371000,"S","Nelson","10-09-16",3.5,"3068","2","1","1",197,128,"1900","Yarra",-37.7835,144.9816
"Fitzroy North","201A Clauscen St","3","h",1286000,"S","Holland","10-12-16",3.5,"3068","3","1","0",275,116,"1915","Yarra",-37.7779,144.9862
"Fitzroy North","11 Freeman St","3","h",1655000,"S","Nelson","10-12-16",3.5,"3068","3","1","0",176,130.840816326531,"1900","Yarra",-37.7892,144.9773
"Fitzroy North","74 Barkly St","4","h",1950000,"S","Nelson","14-05-16",3.5,"3068","4","2","2",233,216,"1890","Yarra",-37.7786,144.9818
"Fitzroy North","79 Delbridge St","4","h",3400000,"S","Nelson","14-05-16",3.5,"3068","3","2","1",445,175,"1890","Yarra",-37.786,144.9864
"Fitzroy North","70 Park St","4","h",1785000,"S","Nelson","14-05-16",3.5,"3068","4","2","1",188,165,"1900","Yarra",-37.7815,144.9869
"Fitzroy North","2 Scotchmer St","2","h",1210000,"S","Nelson","15-10-16",3.5,"3068","2","1","1",223,118,"1885","Yarra",-37.7829,144.9782
"Fitzroy North","111 Best St","3","h",1275000,"SP","Nelson","16-04-16",3.5,"3068","3","2","1",104,110,"1890","Yarra",-37.7813,144.9834
"Fitzroy North","35 Birkenhead St","2","h",1290000,"S","Chambers","18-03-17",3.5,"3068","2","1","0",136,92,"1890","Yarra",-37.7819,144.9824
"Fitzroy North","273 Glenlyon Rd","2","h",1222500,"S","Chambers","19-11-16",3.5,"3068","2","1","2",487,105,"1940","Moreland",-37.7737,144.9822
"Fitzroy North","181 Rae St","2","h",937500,"S","Jellis","23-04-16",3.5,"3068","2","1","0",100,72,"1890","Yarra",-37.788,144.9791
"Fitzroy North","86 Clauscen St","3","h",1710000,"S","Collins","24-09-16",3.5,"3068","3","2","0",357,130.840816326531,"1880","Yarra",-37.7778,144.9824
"Fitzroy North","191 Scotchmer St","3","h",1300000,"VB","Nelson","26-07-16",3.5,"3068","3","1","1",203,110,"1890","Yarra",-37.7834,144.9862
"Fitzroy North","717 Brunswick St","3","h",1300000,"S","Collins","27-11-16",3.5,"3068","3","2","0",127,135,"1890","Yarra",-37.7851,144.9809
"Fitzroy North","205 Scotchmer St","3","h",2150000,"S","Nelson","27-11-16",3.5,"3068","3","2","0",202,307,"1898","Yarra",-37.7835,144.9867
"Fitzroy North","168 Scotchmer St","3","h",1581000,"S","Jellis","28-05-16",3.5,"3068","3","1","0",193,132,"1910","Yarra",-37.7836,144.985
"Fitzroy North","55 Seacombe St","3","h",1450000,"S","Nelson","28-08-16",3.5,"3068","3","2","1",118,103,"1905","Yarra",-37.7839,144.9807
"Flemington","11 Finsbury St","3","h",1130000,"S","Nelson","08-10-16",4.4,"3031","3","1","0",294,140,"1900","Moonee Valley",-37.7856,144.9292
"Flemington","43 Finsbury St","3","h",1110000,"PI","Nelson","08-10-16",4.4,"3031","3","1","1",272,131,"1885","Moonee Valley",-37.7857,144.931
"Flemington","107 Shields St","2","h",918000,"S","Nelson","10-09-16",4.4,"3031","2","1","0",136,78,"1900","Moonee Valley",-37.7839,144.9343
"Flemington","59 Victoria St","2","h",730000,"SP","Nelson","10-09-16",4.4,"3031","2","1","1",140,98,"1890","Moonee Valley",-37.7867,144.9342
"Flemington","21 Wisewould St","2","h",855000,"SP","Nelson","10-12-16",4.4,"3031","2","1","0",225,85,"1930","Moonee Valley",-37.7849,144.9197
"Flemington","61 Canterbury St","3","h",1012000,"S","Australian","13-08-16",4.4,"3031","3","1","1",212,102,"1930","Moonee Valley",-37.7818,144.9247
"Flemington","29 Finsbury St","3","h",1100000,"VB","Nelson","18-06-16",4.4,"3031","3","2","0",179,150,"1900","Moonee Valley",-37.7857,144.9305
"Flemington","20 Glance St","3","h",991000,"S","Rendina","23-04-16",4.4,"3031","3","1","4",402,119.840909090909,"1915","Moonee Valley",-37.7867,144.9249
"Flemington","65 Victoria St","3","h",850000,"VB","Jellis","24-09-16",4.4,"3031","4","2","0",162,119.840909090909,"1905","Moonee Valley",-37.7866,144.9343
"Flemington","4 Farnham St","3","h",1115000,"S","Nelson","27-11-16",4.4,"3031","3","1","1",244,84,"1940","Moonee Valley",-37.7823,144.9278
"Footscray","4 Adelaide St","4","h",1225000,"SP","Nelson","03-12-16",6.4,"3011","4","2","1",319,130,"1915","Maribyrnong",-37.7943,144.8875
"Footscray","9 Lynch St","3","h",1003000,"S","Naison","03-12-16",6.4,"3011","3","1","1",292,98,"1900","Maribyrnong",-37.797,144.9051
"Footscray","25 Southampton St","3","h",840000,"S","Sweeney","03-12-16",6.4,"3011","3","1","0",164,93,"1900","Maribyrnong",-37.7959,144.8863
"Footscray","37 Stirling St","3","h",1362000,"S","Village","03-12-16",6.4,"3011","3","2","0",497,156,"1890","Maribyrnong",-37.7958,144.9024
"Footscray","58 Wolverhampton St","4","h",977000,"S","Village","03-12-16",6.4,"3011","4","2","1",154,161,"2007","Maribyrnong",-37.7983,144.8911
"Footscray","8 Buckingham St","3","h",876000,"S","Jas","04-03-17",6.4,"3011","3","2","2",204,106,"1990","Maribyrnong",-37.8012,144.8921
"Footscray","8 McCubbin St","3","h",910000,"S","Village","06-08-16",6.4,"3011","3","1","1",361,118,"1940","Maribyrnong",-37.7913,144.8879
"Footscray","8 Jerrold St","2","h",752000,"SP","Jas","07-05-16",6.4,"3011","2","1","0",215,98,"1910","Maribyrnong",-37.7922,144.891
"Footscray","32 Commercial Rd","3","h",1155000,"S","Burnham","07-11-16",6.4,"3011","3","1","3",585,120,"1950","Maribyrnong",-37.7941,144.8924
"Footscray","3 Park St","4","h",775000,"S","Sweeney","08-10-16",6.4,"3011","2","1","2",277,87,"1890","Maribyrnong",-37.7901,144.8883
"Footscray","39 Dudley St","2","h",900000,"SP","Village","10-12-16",6.4,"3011","2","1","0",210,123.993421052632,"1900","Maribyrnong",-37.7969,144.883
"Footscray","211A Ballarat Rd","2","h",950000,"PI","Burnham","11-02-17",6.4,"3011","2","1","2",657,92,"1940","Maribyrnong",-37.7909,144.8884
"Footscray","120 MacPherson St","3","h",760000,"S","Biggin","12-06-16",6.4,"3011","3","1","1",265,115,"1910","Maribyrnong",-37.7975,144.8894
"Footscray","2/15 Geelong Rd","2","h",575000,"S","Burnham","12-11-16",6.4,"3011","2","1","1",162,123.993421052632,"2000","Maribyrnong",-37.796,144.899
"Footscray","36 Windsor St","3","h",932000,"S","Jas","13-08-16",6.4,"3011","2","1","1",451,130,"1910","Maribyrnong",-37.8023,144.8915
"Footscray","95 Gordon St","3","h",780000,"S","Jas","14-05-16",6.4,"3011","3","1","2",323,129,"1900","Maribyrnong",-37.7935,144.8893
"Footscray","53 Ryan St","2","h",1170000,"S","Sweeney","15-10-16",6.4,"3011","2","1","1",184,103,"1900","Maribyrnong",-37.7988,144.902
"Footscray","2 Buckingham St","3","h",747000,"S","Jas","16-07-16",6.4,"3011","3","1","1",246,120,"1940","Maribyrnong",-37.8012,144.8924
"Footscray","88 Eleanor St","3","h",775000,"SP","Sweeney","16-07-16",6.4,"3011","3","1","1",242,99,"1920","Maribyrnong",-37.7956,144.8848
"Footscray","31 Southampton St","3","h",860500,"S","Burnham","17-09-16",6.4,"3011","3","2","2",322,228,"1980","Maribyrnong",-37.7963,144.8862
"Footscray","167 Gordon St","2","h",711000,"SP","Jas","18-06-16",6.4,"3011","2","1","2",253,90,"1910","Maribyrnong",-37.7968,144.8887
"Footscray","224 Ballarat Rd","2","h",690500,"SP","Rendina","19-11-16",6.4,"3011","2","1","1",212,98,"1900","Maribyrnong",-37.7903,144.8879
"Footscray","7 Essex St","2","h",747000,"S","Sweeney","19-11-16",6.4,"3011","2","1","1",320,94,"1900","Maribyrnong",-37.7964,144.8871
"Footscray","51 Lynch St","2","h",858000,"SP","Jas","22-05-16",6.4,"3011","2","1","1",313,93,"1915","Maribyrnong",-37.7966,144.9016
"Footscray","35 Leander St","2","h",835000,"SP","Jas","22-08-16",6.4,"3011","2","1","1",222,109,"1920","Maribyrnong",-37.7962,144.8844
"Footscray","49 MacPherson St","2","h",661000,"S","Sweeney","22-08-16",6.4,"3011","2","1","1",132,83,"1970","Maribyrnong",-37.7946,144.8903
"Footscray","69 MacPherson St","2","h",757500,"S","Sweeney","22-08-16",6.4,"3011","2","1","0",258,108,"1900","Maribyrnong",-37.7959,144.8901
"Footscray","24 Dudley St","3","h",850000,"SP","Village","25-02-17",6.4,"3011","3","1","0",190,99,"1930","Maribyrnong",-37.795,144.883
"Footscray","65 Hyde St","3","h",740000,"SP","Jas","25-02-17",6.4,"3011","3","1","1",211,94,"1910","Maribyrnong",-37.8059,144.901
"Footscray","62 Moore St","3","h",980000,"S","GL","26-07-16",6.4,"3011","3","2","2",196,154,"2006","Maribyrnong",-37.7987,144.9034
"Footscray","23 Moore St","2","h",800000,"S","Village","27-06-16",6.4,"3011","2","1","2",260,123.993421052632,"1940","Maribyrnong",-37.7969,144.9042
"Footscray","20 Ryan St","2","h",760000,"PI","Burnham","27-06-16",6.4,"3011","2","1","0",130,70,"1920","Maribyrnong",-37.7988,144.9045
"Footscray","4 Adelaide St","4","h",1225000,"SP","Nelson","27-11-16",6.4,"3011","4","2","1",319,130,"1915","Maribyrnong",-37.7943,144.8875
"Footscray","8 Dudley St","3","h",767500,"S","Sweeney","28-05-16",6.4,"3011","3","2","0",458,98,"1930","Maribyrnong",-37.7942,144.8832
"Footscray","12 Tait St","4","h",815000,"PI","Biggin","28-05-16",6.4,"3011","4","2","1",369,151,"1910","Maribyrnong",-37.7914,144.8957
"Footscray","20 Nicholson St","4","h",1450000,"SP","Village","28-08-16",6.4,"3011","4","1","1",799,160,"1910","Maribyrnong",-37.7958,144.9001
"Footscray","119 Droop St","2","h",745000,"S","Village","30-07-16",6.4,"3011","2","1","1",355,74,"1890","Maribyrnong",-37.7931,144.8938
"Footscray","1a Leander St","2","h",716000,"S","Ray","30-07-16",6.4,"3011","2","1","2",274,275,"2000","Maribyrnong",-37.7939,144.8846
"Glen Iris","6 Beatrice St","3","h",1735000,"S","hockingstuart","03-09-16",9.2,"3146","3","2","3",680,170,"1935","Boroondara",-37.854,145.0832
"Glen Iris","11 Vincent St","4","h",3400000,"VB","Kay","03-09-16",9.2,"3146","4","3","2",856,265,"1920","Stonnington",-37.8628,145.0436
"Glen Iris","2 Vincent St","5","h",3730000,"PI","Abercromby's","03-09-16",9.2,"3146","4","3","2",919,353,"1925","Stonnington",-37.8637,145.0438
"Glen Iris","28 Alfred Rd","4","h",1800000,"VB","Marshall","03-12-16",9.2,"3146","4","2","2",868,217,"1930","Boroondara",-37.8522,145.0893
"Glen Iris","62 Staughton Rd","4","h",1998000,"S","J","03-12-16",9.2,"3146","4","2","1",739,183,"2002","Boroondara",-37.8513,145.0601
"Glen Iris","2/11 Peace St","3","h",1425000,"S","Marshall","04-03-17",9.2,"3146","3","2","2",217,163,"2006","Boroondara",-37.8639,145.0641
"Glen Iris","48 Alfred Rd","3","h",1530000,"S","Jellis","04-06-16",9.2,"3146","3","1","1",753,118,"1940","Boroondara",-37.8543,145.0889
"Glen Iris","3 Bridges St","4","h",1900000,"PI","Jellis","04-06-16",9.2,"3146","4","4","2",708,323,"1985","Boroondara",-37.8646,145.0673
"Glen Iris","6 Chester St","3","h",1360000,"PI","Fletchers","04-06-16",9.2,"3146","3","2","1",704,134,"1940","Boroondara",-37.852,145.0942
"Glen Iris","56 Gardiner Pde","5","h",2175000,"S","Fletchers","04-06-16",9.2,"3146","5","3","4",619,327,"2003","Boroondara",-37.8554,145.0611
"Glen Iris","22 Renwick St","4","h",2325000,"PI","Marshall","04-06-16",9.2,"3146","4","3","2",638,314,"1930","Boroondara",-37.8523,145.0726
"Glen Iris","10 Hazeldine Rd","4","h",2538000,"S","Marshall","06-08-16",9.2,"3146","4","2","3",630,314,"2000","Boroondara",-37.856,145.0691
"Glen Iris","1 Montana St","4","h",2300000,"VB","Jellis","06-08-16",9.2,"3146","4","3","4",1258,254,"1941","Boroondara",-37.8552,145.082
"Glen Iris","6 Chester St","3","h",1600000,"VB","Fletchers","07-05-16",9.2,"3146","3","2","1",704,134,"1940","Boroondara",-37.852,145.0942
"Glen Iris","48 Martin Rd","3","h",2115000,"S","Jellis","07-05-16",9.2,"3146","4","2","2",745,157,"1920","Boroondara",-37.8501,145.059
"Glen Iris","73 Pascoe St","3","h",1700000,"S","Jellis","07-05-16",9.2,"3146","3","2","2",625,188,"1951","Boroondara",-37.8602,145.0925
"Glen Iris","192 Tooronga Rd","4","h",2077000,"S","RT","07-11-16",9.2,"3146","4","2","3",553,143,"1910","Boroondara",-37.8589,145.0413
"Glen Iris","34 Yeovil Rd","4","h",2850000,"S","Jellis","07-11-16",9.2,"3146","4","3","2",1184,305,"1935","Boroondara",-37.8526,145.0848
"Glen Iris","423 Burke Rd","3","h",1660000,"S","Christopher","10-09-16",9.2,"3146","3","1","2",297,228.135416666667,"1930","Boroondara",-37.847,145.0535
"Glen Iris","2 Celia St","6","h",2250000,"VB","Gary","10-09-16",9.2,"3146","5","3","2",650,228.135416666667,"1940","Boroondara",-37.8534,145.0785
"Glen Iris","51 Dent St","4","h",2020000,"PI","Marshall","10-09-16",9.2,"3146","4","2","2",630,351,"2009","Boroondara",-37.8667,145.0752
"Glen Iris","5 Charles St","4","h",2010000,"S","Marshall","10-12-16",9.2,"3146","4","2","2",659,212,"1930","Boroondara",-37.8509,145.0916
"Glen Iris","56 Brandon St","3","h",1820000,"S","Jellis","12-11-16",9.2,"3146","3","1","3",650,136,"1930","Boroondara",-37.8571,145.0766
"Glen Iris","20 Howitt St","4","h",2376000,"S","Jellis","12-11-16",9.2,"3146","4","2","2",652,230,"1925","Boroondara",-37.8479,145.0557
"Glen Iris","115 Tooronga Rd","2","h",1020000,"SP","Jellis","12-11-16",9.2,"3146","2","1","0",251,228.135416666667,"1910","Stonnington",-37.8627,145.0402
"Glen Iris","22 Wills St","3","h",1456000,"SP","Jellis","12-11-16",9.2,"3146","3","1","2",504,142,"1920","Stonnington",-37.8541,145.0544
"Glen Iris","16 Flowerdale Rd","5","h",2000000,"PI","Marshall","14-05-16",9.2,"3146","5","3","1",696,248,"1920","Boroondara",-37.8563,145.0709
"Glen Iris","11 Kenilworth Gr","3","h",1625000,"S","Jellis","14-05-16",9.2,"3146","4","2","4",1005,228.135416666667,"1980","Stonnington",-37.8528,145.0487
"Glen Iris","2 Celia St","5","h",1960000,"PI","Gary","15-10-16",9.2,"3146","5","3","2",650,228.135416666667,"1940","Boroondara",-37.8534,145.0785
"Glen Iris","67 Celia St","4","h",1700000,"PI","Fletchers","15-10-16",9.2,"3146","4","3","1",650,266,"1946","Boroondara",-37.8581,145.078
"Glen Iris","2/67 Staughton Rd","3","h",1375000,"S","Marshall","15-10-16",9.2,"3146","3","2","2",328,176,"1990","Boroondara",-37.8529,145.0605
"Glen Iris","56 Wills St","2","h",920000,"S","Fletchers","15-10-16",9.2,"3146","2","1","2",334,115,"1930","Stonnington",-37.8577,145.0576
"Glen Iris","1597 Malvern Rd","2","h",1280000,"S","Noel","16-07-16",9.2,"3146","2","1","1",412,123,"1950","Stonnington",-37.8541,145.051
"Glen Iris","116 High St","5","h",2825000,"PI","Jellis","17-09-16",9.2,"3146","5","4","4",802,206,"2013","Boroondara",-37.8627,145.0719
"Glen Iris","1 Maitland St","3","h",2825000,"S","Jellis","17-09-16",9.2,"3146","4","2","4",885,217,"1910","Stonnington",-37.8577,145.0421
"Glen Iris","33 Rosedale Rd","5","h",3085000,"S","Marshall","18-03-17",9.2,"3146","5","3","3",778,326,"2000","Boroondara",-37.8582,145.0715
"Glen Iris","17 Rosedale Rd","2","h",1600000,"PI","Noel","18-06-16",9.2,"3146","2","2","2",718,184,"1950","Boroondara",-37.858,145.0696
"Glen Iris","20 Ruskin Rd","3","h",1880000,"S","RT","18-06-16",9.2,"3146","3","2","2",668,228.135416666667,"1920","Boroondara",-37.8489,145.0711
"Glen Iris","3 Florence St","5","h",2352500,"PI","Marshall","19-11-16",9.2,"3146","5","3","2",642,336,"1930","Boroondara",-37.859,145.0656
"Glen Iris","23 Flowerdale Rd","5","h",3860000,"S","Marshall","19-11-16",9.2,"3146","5","4","2",830,520,"2009","Boroondara",-37.8563,145.072
"Glen Iris","31 Gardiner Pde","4","h",2625000,"PI","Marshall","19-11-16",9.2,"3146","4","3","2",840,326,"1930","Boroondara",-37.8538,145.0641
"Glen Iris","15 Howitt St","4","h",3010000,"S","Kay","24-09-16",9.2,"3146","3","3","2",677,228.135416666667,"1910","Boroondara",-37.8476,145.0554
"Glen Iris","98 Bath Rd","4","h",1950000,"SP","Marshall","25-02-17",9.2,"3146","4","2","2",775,155,"1960","Boroondara",-37.8561,145.0934
"Glen Iris","28 Ferndale Rd","3","h",2200000,"S","Marshall","25-02-17",9.2,"3146","3","1","2",700,142,"1930","Boroondara",-37.8553,145.0711
"Glen Iris","32 Howie St","3","h",1751000,"S","Jellis","25-02-17",9.2,"3146","3","1","3",609,140,"1930","Boroondara",-37.8542,145.0733
"Glen Iris","22 Kyarra Rd","4","h",1857000,"S","Kay","25-02-17",9.2,"3146","4","2","3",548,205,"1930","Stonnington",-37.8536,145.0547
"Glen Iris","8 Rix St","3","h",1500000,"S","RT","25-02-17",9.2,"3146","3","1","3",401,107,"1935","Boroondara",-37.8471,145.051
"Glen Iris","78 Valley Pde","4","h",2725000,"S","Marshall","25-02-17",9.2,"3146","4","3","2",603,246,"2007","Boroondara",-37.8521,145.0657
"Glen Iris","1687 Malvern Rd","3","h",2800000,"S","Greg","26-07-16",9.2,"3146","3","1","2",762,153,"1930","Stonnington",-37.8575,145.0554
"Glen Iris","21 Beatrice St","3","h",1665000,"S","hockingstuart","27-06-16",9.2,"3146","3","1","2",685,143,"1941","Boroondara",-37.8538,145.0842
"Glen Iris","60 Madeline St","3","h",1420000,"S","Buxton","27-06-16",9.2,"3146","3","1","2",615,607,"1940","Boroondara",-37.8578,145.0919
"Glen Iris","21 Park Rd","5","h",2100000,"S","Jellis","27-11-16",9.2,"3146","5","3","2",696,228.135416666667,"1989","Boroondara",-37.8478,145.0566
"Glen Iris","14 Queens Pde","5","h",2410000,"PI","Marshall","27-11-16",9.2,"3146","5","2","2",654,354,"2015","Boroondara",-37.8515,145.0922
"Glen Iris","30 Valley Pde","4","h",2100000,"PI","Marshall","27-11-16",9.2,"3146","4","2","2",645,216,"1930","Boroondara",-37.8516,145.061
"Glen Iris","15 Yeovil Rd","4","h",2950000,"S","Kay","27-11-16",9.2,"3146","4","2","2",1485,295,"1966","Boroondara",-37.8509,145.0856
"Glen Iris","3 Fairview Gr","5","h",3365000,"S","RT","28-05-16",9.2,"3146","5","2","2",1339,270,"1925","Stonnington",-37.8649,145.0547
"Glen Iris","59 Staughton Rd","4","h",1802000,"S","J","28-05-16",9.2,"3146","4","3","2",394,228.135416666667,"1980","Boroondara",-37.8523,145.0603
"Glen Iris","24 Brandon St","3","h",1931000,"S","Jellis","28-08-16",9.2,"3146","3","2","2",648,193,"1975","Boroondara",-37.8547,145.0771
"Glen Iris","318 Tooronga Rd","2","h",1250000,"S","Marshall","28-08-16",9.2,"3146","2","1","2",438,107,"1910","Stonnington",-37.8511,145.0428
"Glen Iris","35 Adrian St","5","h",2400000,"VB","Jellis","30-07-16",9.2,"3146","5","3","2",709,672,"1930","Boroondara",-37.8529,145.0806
"Glenroy","89 John St","3","h",610000,"S","Ray","03-09-16",13,"3046","3","1","2",696,118,"1960","Moreland",-37.6972,144.9431
"Glenroy","55 Daley St","3","h",610000,"S","Walshe","03-12-16",13,"3046","3","1","3",640,144,"1960","Moreland",-37.6979,144.9335
"Glenroy","39 Morley St","3","h",806500,"S","Barry","03-12-16",13,"3046","3","1","2",766,127,"1965","Moreland",-37.6988,144.9372
"Glenroy","2 Roy St","4","h",550000,"VB","Peter","04-03-17",13,"3046","4","2","1",683,138,"2017","Moreland",-37.6964,144.9314
"Glenroy","42 Sadie St","3","h",822000,"S","Stockdale","04-03-17",13,"3046","3","1","4",700,105,"1950","Moreland",-37.6988,144.9438
"Glenroy","15 Stanley St","3","h",980000,"SP","Brad","04-03-17",13,"3046","3","2","3",1029,136,"1950","Moreland",-37.7115,144.9147
"Glenroy","1c Barwon St","2","h",540000,"VB","Nelson","07-05-16",13,"3046","2","1","1",164,114,"2010","Moreland",-37.7082,144.9178
"Glenroy","11 Caldwell St","3","h",721000,"S","YPA","08-10-16",13,"3046","3","1","2",674,146.922448979592,"1976","Moreland",-37.7102,144.9362
"Glenroy","1 Gordon Ct","3","h",737000,"S","Stockdale","08-10-16",13,"3046","3","1","4",640,97,"1950","Moreland",-37.6986,144.9243
"Glenroy","30 Bourchier St","3","h",670000,"PI","Brad","10-12-16",13,"3046","3","1","4",734,140,"1960","Moreland",-37.7007,144.9378
"Glenroy","6 Dromana St","4","h",702000,"S","Eview","10-12-16",13,"3046","4","1","4",606,124,"1956","Moreland",-37.7104,144.9088
"Glenroy","137 Glenroy Rd","2","h",730000,"S","Barry","10-12-16",13,"3046","2","1","1",705,115,"1950","Moreland",-37.706,144.9245
