"Suburb","Address","Rooms","Type","Price","Method","SellerG","Date","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","CouncilArea","Lattitude","Longtitude","Days.diff","Dist.bucket","Price.bucket","Months"
"Kew","15 Edgevale Rd","2","h",1950000,"S","Marshall","12-11-16",5.6,"3101","2","1","4",596,248.114520547945,"Boroondara",-37.8146,145.0419,316,"near","16L-25L","Nov'16"
"Kew","23 Grange Rd","5","h",4850000,"S","Caine","12-11-16",5.6,"3101","5","4","4",957,400,"Boroondara",-37.8112,145.057,316,"near",">25L","Nov'16"
"Kew","419 Barkers Rd","3","h",2770000,"S","Marshall","13-08-16",5.6,"3101","3","3","4",1197,248.114520547945,"Boroondara",-37.8168,145.056,225,"near",">25L","Aug'16"
"Kew","15 Barry St","6","h",6500000,"S","Jellis","13-08-16",5.6,"3101","6","6","3",1334,365,"Boroondara",-37.8029,145.0267,225,"near",">25L","Aug'16"
"Kew","18 Finhaven Ct","4","h",2250000,"VB","Marshall","13-08-16",5.6,"3101","4","2","2",601.763779527559,248.114520547945,"Boroondara",-37.8047,145.0391,225,"near","16L-25L","Aug'16"
"Kew","3 Oshaughnessy St","3","h",1905000,"S","Abercromby's","14-05-16",5.6,"3101","4","2","2",591,190,"Boroondara",-37.812,145.0268,134,"near","16L-25L","May'16"
"Kew","27 Second Av","2","h",1205000,"S","Jellis","14-05-16",5.6,"3101","2","1","2",601.763779527559,248.114520547945,"Boroondara",-37.8047,145.0391,134,"near","8L- 16L","May'16"
"Kew","33 Argyle Rd","4","h",2286000,"S","Jellis","15-10-16",5.6,"3101","4","3","2",712,237,"Boroondara",-37.8034,145.0527,288,"near","16L-25L","Oct'16"
"Kew","13 Findon Cr","5","h",2600000,"VB","Marshall","15-10-16",5.6,"3101","5","3","2",601.763779527559,248.114520547945,"Boroondara",-37.8047,145.0391,288,"near",">25L","Oct'16"
"Kew","71 Peel St","3","h",1575000,"PI","Marshall","15-10-16",5.6,"3101","3","2","2",397,80,"Boroondara",-37.8013,145.0335,288,"near","8L- 16L","Oct'16"
"Kew","76 Walpole St","2","h",1507000,"S","Jellis","15-10-16",5.6,"3101","2","1","2",667,248.114520547945,"Boroondara",-37.8007,145.0327,288,"near","8L- 16L","Oct'16"
"Kew","178 Peel St","5","h",2650000,"VB","Marshall","16-04-16",5.6,"3101","5","3","2",601.763779527559,248.114520547945,"Boroondara",-37.8047,145.0391,106,"near",">25L","Apr'16"
"Kew","56 Cecil St","4","h",2350000,"VB","Jellis","17-09-16",5.6,"3101","4","2","2",861,358,"Boroondara",-37.8047,145.0534,260,"near","16L-25L","Sep'16"
"Kew","302 Cotham Rd","4","h",1312000,"PI","RT","17-09-16",5.6,"3101","4","2","1",687,180,"Boroondara",-37.8096,145.0529,260,"near","8L- 16L","Sep'16"
"Kew","23 Gellibrand St","4","h",2117000,"S","Fletchers","17-09-16",5.6,"3101","4","1","2",520,248.114520547945,"Boroondara",-37.8082,145.0323,260,"near","16L-25L","Sep'16"
"Kew","74 Gladstone St","2","h",1331000,"S","Nelson","17-09-16",5.6,"3101","2","1","1",424,89,"Boroondara",-37.7995,145.0418,260,"near","8L- 16L","Sep'16"
"Kew","21 Grandview Tce","4","h",1800000,"VB","Kay","17-09-16",5.6,"3101","5","2","2",586,187,"Boroondara",-37.7933,145.0343,260,"near","16L-25L","Sep'16"
"Kew","83 Normanby Rd","4","h",2513000,"S","Nelson","17-09-16",5.6,"3101","3","1","2",832,248.114520547945,"Boroondara",-37.8036,145.0545,260,"near",">25L","Sep'16"
"Kew","2A Churchill St","3","h",1476000,"S","Jellis","18-03-17",5.6,"3101","3","2","2",288,203,"Boroondara",-37.7997,145.046,442,"near","8L- 16L","Mar'17"
"Kew","30 College Pde","4","h",2590000,"S","Marshall","18-03-17",5.6,"3101","4","2","2",660,215,"Boroondara",-37.8124,145.0361,442,"near",">25L","Mar'17"
"Kew","176 Cotham Rd","4","h",2625000,"PI","Marshall","18-03-17",5.6,"3101","4","2","2",717,225,"Boroondara",-37.8083,145.0418,442,"near",">25L","Mar'17"
"Kew","6 Moonbria Av","5","h",3800000,"VB","RT","18-03-17",5.6,"3101","5","3","2",601.763779527559,248.114520547945,"Boroondara",-37.8047,145.0391,442,"near",">25L","Mar'17"
"Kew","31 Peel St","8","h",3130000,"S","Jellis","18-03-17",5.6,"3101","8","2","2",601.763779527559,248.114520547945,"Boroondara",-37.8034,145.0331,442,"near",">25L","Mar'17"
"Kew","45 Stevenson St","4","h",2265000,"S","Jellis","18-03-17",5.6,"3101","4","1","1",650,242,"Boroondara",-37.8098,145.022,442,"near","16L-25L","Mar'17"
"Kew","24 Fitzwilliam St","5","h",1975000,"S","Kay","18-06-16",5.6,"3101","3","2","1",531,1022,"Boroondara",-37.813,145.0411,169,"near","16L-25L","Jun'16"
"Kew","37 Heather Gr","4","h",2075000,"S","Kay","18-06-16",5.6,"3101","4","2","2",764,248.114520547945,"Boroondara",-37.8046,145.0595,169,"near","16L-25L","Jun'16"
"Kew","176 Peel St","5","h",2550000,"PI","Marshall","18-06-16",5.6,"3101","5","4","2",597,342,"Boroondara",-37.7937,145.0353,169,"near",">25L","Jun'16"
"Kew","8 Tara Av","5","h",2821000,"S","RT","18-06-16",5.6,"3101","5","3","2",601.763779527559,248.114520547945,"Boroondara",-37.8047,145.0391,169,"near",">25L","Jun'16"
"Kew","52 Argyle Rd","4","h",2240000,"S","Jellis","19-11-16",5.6,"3101","4","2","2",820,248.114520547945,"Boroondara",-37.804,145.0553,323,"near","16L-25L","Nov'16"
"Kew","34 Cobden St","2","h",1275000,"S","Jellis","19-11-16",5.6,"3101","2","1","0",381,248.114520547945,"Boroondara",-37.8033,145.036,323,"near","8L- 16L","Nov'16"
"Kew","7a Peel St","3","h",1450000,"VB","Jellis","22-05-16",5.6,"3101","3","2","2",247,204,"Boroondara",-37.8053,145.0327,142,"near","8L- 16L","May'16"
"Kew","9 Tara Av","5","h",2760000,"PI","Jellis","22-05-16",5.6,"3101","5","3","2",601.763779527559,248.114520547945,"Boroondara",-37.8047,145.0391,142,"near",">25L","May'16"
"Kew","61 Molesworth St","3","h",3650000,"VB","Jellis","22-08-16",5.6,"3101","3","2","3",1353,282,"Boroondara",-37.8006,145.0218,234,"near",">25L","Aug'16"
"Kew","14 Stoke Av","3","h",1528000,"S","Kay","22-08-16",5.6,"3101","3","1","2",601.763779527559,248.114520547945,"Boroondara",-37.8047,145.0391,234,"near","8L- 16L","Aug'16"
"Kew","91 Princess St","4","h",2800000,"VB","Kay","23-04-16",5.6,"3101","4","1","0",919,248.114520547945,"Boroondara",-37.8012,145.0297,113,"near",">25L","Apr'16"
"Kew","15 Rimington Av","3","h",2215000,"S","Christopher","23-04-16",5.6,"3101","3","1","2",601.763779527559,248.114520547945,"Boroondara",-37.8047,145.0391,113,"near","16L-25L","Apr'16"
"Kew","27 Earl St","3","h",1410000,"PI","Fletchers","24-09-16",5.6,"3101","3","1","1",519,248.114520547945,"Boroondara",-37.796,145.0377,267,"near","8L- 16L","Sep'16"
"Kew","2 Fernhurst Gr","4","h",2450000,"VB","Jellis","24-09-16",5.6,"3101","3","2","2",1012,248.114520547945,"Boroondara",-37.8067,145.0277,267,"near","16L-25L","Sep'16"
"Kew","51 Princess St","4","h",2460000,"S","Marshall","24-09-16",5.6,"3101","4","4","2",737,293,"Boroondara",-37.8042,145.0291,267,"near","16L-25L","Sep'16"
"Kew","80 Brougham St","4","h",2850000,"S","Marshall","25-02-17",5.6,"3101","4","2","4",690,248,"Boroondara",-37.8037,145.0308,421,"near",">25L","Feb'17"
"Kew","11 Gordon Av","4","h",2150000,"S","Marshall","25-02-17",5.6,"3101","4","2","2",601.763779527559,248.114520547945,"Boroondara",-37.8047,145.0391,421,"near","16L-25L","Feb'17"
"Kew","68 Mary St","5","h",2425000,"VB","Jellis","25-02-17",5.6,"3101","5","2","2",534,237,"Boroondara",-37.8044,145.0386,421,"near","16L-25L","Feb'17"
"Kew","53 Mary St","3","h",1410000,"S","Nelson","26-07-16",5.6,"3101","3","2","1",442,248.114520547945,"Boroondara",-37.8046,145.0382,207,"near","8L- 16L","Jul'16"
"Kew","75 Earl St","2","h",2875000,"S","Jellis","27-06-16",5.6,"3101","2","1","1",1065,90,"Boroondara",-37.7944,145.0339,178,"near",">25L","Jun'16"
"Kew","7 Gladstone St","3","h",1565000,"S","Jellis","27-06-16",5.6,"3101","3","1","1",535,248.114520547945,"Boroondara",-37.8027,145.0404,178,"near","8L- 16L","Jun'16"
"Kew","21 Princess St","4","h",1725000,"S","Jellis","27-06-16",5.6,"3101","4","2","3",709,248.114520547945,"Boroondara",-37.8065,145.0287,178,"near","16L-25L","Jun'16"
"Kew","8 Carnsworth Av","4","h",1830000,"PI","Kay","27-11-16",5.6,"3101","4","2","2",601.763779527559,248.114520547945,"Boroondara",-37.8047,145.0391,331,"near","16L-25L","Nov'16"
"Kew","60 Childers St","3","h",1500000,"PI","Marshall","27-11-16",5.6,"3101","3","1","2",857,130,"Boroondara",-37.7981,145.0423,331,"near","8L- 16L","Nov'16"
"Kew","18 Collins St","4","h",1750000,"S","hockingstuart","27-11-16",5.6,"3101","4","3","2",641,230,"Boroondara",-37.7982,145.0281,331,"near","16L-25L","Nov'16"
"Kew","36 Denmark St","3","h",1290000,"S","Christopher","27-11-16",5.6,"3101","3","1","0",321,248.114520547945,"Boroondara",-37.8116,145.0285,331,"near","8L- 16L","Nov'16"
"Kew","33 Disraeli St","3","h",1440000,"S","Kay","27-11-16",5.6,"3101","3","1","1",298,130,"Boroondara",-37.8021,145.0391,331,"near","8L- 16L","Nov'16"
"Kew","27 Fernhurst Gr","4","h",2560000,"PI","Jellis","27-11-16",5.6,"3101","4","3","4",670,346,"Boroondara",-37.8042,145.0279,331,"near",">25L","Nov'16"
"Kew","7 Heather Gr","5","h",2600000,"VB","hockingstuart","27-11-16",5.6,"3101","5","2","2",674,281,"Boroondara",-37.8064,145.0608,331,"near",">25L","Nov'16"
"Kew","47 Kellett Gr","4","h",2245000,"S","Jellis","27-11-16",5.6,"3101","4","3","2",627,248.114520547945,"Boroondara",-37.7915,145.0348,331,"near","16L-25L","Nov'16"
"Kew","69 Malin St","5","h",3280000,"PI","Marshall","27-11-16",5.6,"3101","4","5","2",480,147,"Boroondara",-37.8117,145.0449,331,"near",">25L","Nov'16"
"Kew","23 Valentine Av","4","h",3000000,"S","Marshall","27-11-16",5.6,"3101","4","2","2",601.763779527559,248.114520547945,"Boroondara",-37.8047,145.0391,331,"near",">25L","Nov'16"
"Kew","62 Campbell St","4","h",4005000,"PI","Marshall","28-05-16",5.6,"3101","4","3","3",800,248.114520547945,"Boroondara",-37.8022,145.0565,148,"near",">25L","May'16"
"Kew","54 First Av","3","h",2003000,"S","Marshall","28-05-16",5.6,"3101","3","1","2",601.763779527559,248.114520547945,"Boroondara",-37.8047,145.0391,148,"near","16L-25L","May'16"
"Kew","43 Kellett Gr","3","h",1211000,"S","Nelson","28-05-16",5.6,"3101","3","1","1",633,248.114520547945,"Boroondara",-37.7916,145.0352,148,"near","8L- 16L","May'16"
"Kew","25 Stoke Av","5","h",3500000,"PI","Marshall","28-05-16",5.6,"3101","5","3","2",601.763779527559,248.114520547945,"Boroondara",-37.8047,145.0391,148,"near",">25L","May'16"
"Kew","16 Swinton Av","4","h",4501000,"S","Jellis","28-05-16",5.6,"3101","4","2","2",601.763779527559,248.114520547945,"Boroondara",-37.8047,145.0391,148,"near",">25L","May'16"
"Kew","31 Argyle Rd","4","h",2600000,"VB","Kay","28-08-16",5.6,"3101","4","3","2",700,700,"Boroondara",-37.8033,145.0526,240,"near",">25L","Aug'16"
"Kew","46 Grandview Tce","2","h",975000,"S","Jellis","28-08-16",5.6,"3101","2","1","2",601.763779527559,248.114520547945,"Boroondara",-37.7929,145.0335,240,"near","8L- 16L","Aug'16"
"Kew","17 Hartington St","5","h",2800000,"PI","Marshall","28-08-16",5.6,"3101","5","2","3",920,241,"Boroondara",-37.8017,145.0419,240,"near",">25L","Aug'16"
"Kew","82 Parkhill Rd","3","h",1420000,"S","Marshall","28-08-16",5.6,"3101","3","2","2",275,153,"Boroondara",-37.8052,145.0489,240,"near","8L- 16L","Aug'16"
"Kew","26 Queen St","3","h",1800000,"PI","Jellis","28-08-16",5.6,"3101","4","2","1",336,139,"Boroondara",-37.8074,145.0318,240,"near","16L-25L","Aug'16"
"Kew","42 Ridgeway Av","3","h",1505000,"S","O'Donoghues","28-08-16",5.6,"3101","3","1","2",601.763779527559,248.114520547945,"Boroondara",-37.8047,145.0391,240,"near","8L- 16L","Aug'16"
"Kew","34 Alfred St","3","h",3065000,"S","Kay","30-07-16",5.6,"3101","3","2","3",773,248.114520547945,"Boroondara",-37.8107,145.051,211,"near",">25L","Jul'16"
"Kew","49 Princess St","4","h",2250000,"S","Marshall","30-07-16",5.6,"3101","4","3","2",741,307,"Boroondara",-37.8043,145.0291,211,"near","16L-25L","Jul'16"
"Kew East","73 Belford Rd","3","h",1750000,"S","Jellis","04-03-17",7.5,"3102","3","1","3",650,194.428571428571,"Boroondara",-37.7955,145.0473,428,"medium","16L-25L","Mar'17"
"Kew East","106 Kilby Rd","5","h",1950000,"VB","hockingstuart","04-06-16",7.5,"3102","5","2","3",711,253,"Boroondara",-37.7923,145.0528,155,"medium","16L-25L","Jun'16"
"Kew East","52 Frater St","3","h",1920000,"S","Jellis","10-12-16",7.5,"3102","3","1","2",672,152,"Boroondara",-37.789,145.0616,344,"medium","16L-25L","Dec'16"
"Kew East","1 Meldrum St","4","h",1610000,"S","Jellis","12-11-16",7.5,"3102","4","2","2",763,194.428571428571,"Boroondara",-37.7916,145.0529,316,"medium","16L-25L","Nov'16"
"Kew East","30 Willow Gr","5","h",1850000,"PI","Nelson","12-11-16",7.5,"3102","5","3","4",787,194.428571428571,"Boroondara",-37.7894,145.0462,316,"medium","16L-25L","Nov'16"
"Kew East","96 Kilby Rd","3","h",1615000,"S","Nelson","13-08-16",7.5,"3102","3","1","1",702,127,"Boroondara",-37.7922,145.0518,225,"medium","16L-25L","Aug'16"
"Kew East","7 Violet Gr","4","h",1830000,"PI","Marshall","15-10-16",7.5,"3102","4","2","3",596,194.428571428571,"Boroondara",-37.799,145.0578,288,"medium","16L-25L","Oct'16"
"Kew East","33a Westbrook St","3","h",1300000,"S","Nelson","15-10-16",7.5,"3102","3","1","2",378,194.428571428571,"Boroondara",-37.7956,145.0525,288,"medium","8L- 16L","Oct'16"
"Kew East","44 Westbrook St","3","h",1880000,"S","Jellis","15-10-16",7.5,"3102","3","1","2",836,194.428571428571,"Boroondara",-37.7951,145.053,288,"medium","16L-25L","Oct'16"
"Kew East","62 Munro St","4","h",2081000,"S","Nelson","16-04-16",7.5,"3102","3","4","3",948,311,"Boroondara",-37.7881,145.0631,106,"medium","16L-25L","Apr'16"
"Kew East","36 Belford Rd","4","h",1315000,"SP","Nelson","17-09-16",7.5,"3102","4","2","2",458,200,"Boroondara",-37.7981,145.0472,260,"medium","8L- 16L","Sep'16"
"Kew East","2 Violet Gr","3","h",1750000,"S","Jellis","17-09-16",7.5,"3102","3","2","4",611,160,"Boroondara",-37.7997,145.058,260,"medium","16L-25L","Sep'16"
"Kew East","17 Hamilton St","5","h",3028000,"S","Jellis","18-03-17",7.5,"3102","5","5","4",696,194.428571428571,"Boroondara",-37.7974,145.0491,442,"medium",">25L","Mar'17"
"Kew East","17 Minogue St","5","h",2100000,"VB","Nelson","18-06-16",7.5,"3102","5","3","2",695,360,"Boroondara",-37.7904,145.0548,169,"medium","16L-25L","Jun'16"
"Kew East","174 Kilby Rd","4","h",2175000,"VB","Jellis","22-05-16",7.5,"3102","4","2","2",691,194.428571428571,"Boroondara",-37.793,145.0592,142,"medium","16L-25L","May'16"
"Kew East","89 Kilby Rd","6","h",1300000,"VB","Noel","22-05-16",7.5,"3102","6","3","2",730,310,"Boroondara",-37.7917,145.0509,142,"medium","8L- 16L","May'16"
"Kew East","1/50 Hartwood St","3","h",1350000,"SA","Nelson","22-08-16",7.5,"3102","3","2","2",414,194.428571428571,"Boroondara",-37.7938,145.0545,234,"medium","8L- 16L","Aug'16"
"Kew East","36 Belford Rd","4","h",1315000,"SP","Nelson","24-09-16",7.5,"3102","4","2","2",458,200,"Boroondara",-37.7981,145.0472,267,"medium","8L- 16L","Sep'16"
"Kew East","35 Frater St","3","h",1770000,"S","Fletchers","27-06-16",7.5,"3102","3","1","1",698,194.428571428571,"Boroondara",-37.7902,145.061,178,"medium","16L-25L","Jun'16"
"Kooyong","87 Talbot Cr","4","h",1815000,"S","Marshall","12-11-16",6.2,"3144","4","2","2",470.506849315069,200.709677419355,"Stonnington",-37.8583,145.0366,316,"medium","16L-25L","Nov'16"
"Maidstone","12 Bosquet St","3","h",670000,"S","Sweeney","03-09-16",9.2,"3012","3","1","3",564,137.371204819277,"Maribyrnong",-37.7832,144.8745,246,"far","4L-8L","Sep'16"
"Maidstone","27 Dunedin St","3","h",715000,"S","Burnham","03-09-16",9.2,"3012","3","1","1",576,128,"Maribyrnong",-37.7808,144.8678,246,"far","4L-8L","Sep'16"
"Maidstone","32 Ringtail Cct","4","h",826000,"S","Rendina","03-09-16",9.2,"3012","4","2","2",308,185,"Maribyrnong",-37.7833,144.8817,246,"far","8L- 16L","Sep'16"
"Maidstone","19 Norfolk St","2","h",711000,"S","Jas","03-12-16",9.2,"3012","2","1","0",163,69,"Maribyrnong",-37.789,144.8813,337,"far","4L-8L","Dec'16"
"Maidstone","26 Inkerman St","3","h",1200000,"SP","Biggin","04-02-16",9.2,"3012","3","1","1",589,137.371204819277,"Maribyrnong",-37.7863,144.881,34,"far","8L- 16L","Feb'16"
"Maidstone","12 Lindenow St","2","h",927000,"S","Purplebricks","04-02-16",9.2,"3012","2","1","4",524,139,"Maribyrnong",-37.779,144.8832,34,"far","8L- 16L","Feb'16"
"Maidstone","3 Hutton St","3","h",880000,"SP","Biggin","04-03-17",9.2,"3012","3","1","1",586,137.371204819277,"Maribyrnong",-37.786,144.871,428,"far","8L- 16L","Mar'17"
"Maidstone","21 Pullar St","3","h",490000,"SP","Jas","04-06-16",9.2,"3012","3","1","2",306,91,"Maribyrnong",-37.7838,144.8724,155,"far","4L-8L","Jun'16"
"Maidstone","4/11 Edmund St","2","h",423000,"S","Sweeney","06-08-16",9.2,"3012","2","1","2",424.782894736842,137.371204819277,"Maribyrnong",-37.79161,144.87425,218,"far","4L-8L","Aug'16"
"Maidstone","29 Rosamond Rd","3","h",725000,"SP","Biggin","07-11-16",9.2,"3012","3","1","2",305,137.371204819277,"Maribyrnong",-37.7858,144.8834,311,"far","4L-8L","Nov'16"
"Maidstone","25 Carlyle St","3","h",676500,"S","Biggin","08-10-16",9.2,"3012","3","2","1",250,137.371204819277,"Maribyrnong",-37.7905,144.8762,281,"far","4L-8L","Oct'16"
"Maidstone","2/120 Suffolk St","2","h",502000,"SP","Sweeney","08-10-16",9.2,"3012","2","1","1",144,79,"Maribyrnong",-37.7895,144.8667,281,"far","4L-8L","Oct'16"
"Maidstone","7 Wallace St","3","h",721000,"S","Sweeney/Advantage","08-10-16",9.2,"3012","2","2","1",239,121,"Maribyrnong",-37.7882,144.8784,281,"far","4L-8L","Oct'16"
"Maidstone","11 Madden St","4","h",1048000,"S","Burnham","10-09-16",9.2,"3012","3","2","1",647,137.371204819277,"Maribyrnong",-37.79,144.8815,253,"far","8L- 16L","Sep'16"
"Maidstone","44 Inkerman St","2","h",1000000,"SP","Prof.","10-12-16",9.2,"3012","2","1","2",700,137.371204819277,"Maribyrnong",-37.7861,144.8791,344,"far","8L- 16L","Dec'16"
"Maidstone","1/165 Mitchell St","3","h",580000,"PI","LJ","10-12-16",9.2,"3012","3","1","2",278,137.371204819277,"Maribyrnong",-37.7817,144.8685,344,"far","4L-8L","Dec'16"
"Maidstone","67 Norfolk St","3","h",840000,"S","Nelson","10-12-16",9.2,"3012","3","1","1",584,81,"Maribyrnong",-37.7885,144.8771,344,"far","8L- 16L","Dec'16"
"Maidstone","7 Churchill Av","3","h",630000,"SP","Biggin","12-11-16",9.2,"3012","3","1","2",424.782894736842,137.371204819277,"Maribyrnong",-37.79161,144.87425,316,"far","4L-8L","Nov'16"
"Maidstone","16 Lindenow St","3","h",893000,"S","Sweeney","12-11-16",9.2,"3012","3","1","3",528,137.371204819277,"Maribyrnong",-37.779,144.8829,316,"far","8L- 16L","Nov'16"
"Maidstone","10 Thomson St","3","h",832000,"SP","Sweeney","12-11-16",9.2,"3012","3","1","2",300,125,"Maribyrnong",-37.7896,144.8752,316,"far","8L- 16L","Nov'16"
"Maidstone","67 Ballarat Rd","2","h",646000,"SP","Jas","13-08-16",9.2,"3012","2","1","2",270,95,"Maribyrnong",-37.7871,144.8791,225,"far","4L-8L","Aug'16"
"Maidstone","1/166 Mitchell St","3","h",673000,"SP","Biggin","14-05-16",9.2,"3012","3","1","2",285,107,"Maribyrnong",-37.7813,144.8678,134,"far","4L-8L","May'16"
"Maidstone","10 Churchill Av","4","h",741000,"SP","RT","15-10-16",9.2,"3012","4","2","2",424.782894736842,137.371204819277,"Maribyrnong",-37.79161,144.87425,288,"far","4L-8L","Oct'16"
"Maidstone","45 Radio St","3","h",695000,"S","Burnham","15-10-16",9.2,"3012","3","1","2",214,146,"Maribyrnong",-37.7798,144.8661,288,"far","4L-8L","Oct'16"
"Maidstone","14 Suffolk St","3","h",935000,"S","Nelson","15-10-16",9.2,"3012","3","1","2",485,137.371204819277,"Maribyrnong",-37.7905,144.8812,288,"far","8L- 16L","Oct'16"
"Maidstone","43 Omar St","3","h",915000,"S","hockingstuart","17-09-16",9.2,"3012","3","1","3",667,137.371204819277,"Maribyrnong",-37.7784,144.8708,260,"far","8L- 16L","Sep'16"
"Maidstone","21 Montgomery St","2","h",600000,"S","hockingstuart","18-06-16",9.2,"3012","2","1","1",194,137.371204819277,"Maribyrnong",-37.787,144.8654,169,"far","4L-8L","Jun'16"
"Maidstone","47 Radio St","4","h",690000,"PI","Sweeney","18-06-16",9.2,"3012","3","2","1",270,137.371204819277,"Maribyrnong",-37.7798,144.8659,169,"far","4L-8L","Jun'16"
"Maidstone","4 Maple St","5","h",1350000,"S","Biggin","19-11-16",9.2,"3012","5","3","2",527,358,"Maribyrnong",-37.7746,144.8727,323,"far","8L- 16L","Nov'16"
"Maidstone","38 Suffolk St","3","h",930000,"SP","Jas","19-11-16",9.2,"3012","3","1","2",492,137.371204819277,"Maribyrnong",-37.7909,144.8777,323,"far","8L- 16L","Nov'16"
"Maidstone","3 Ringtail Cct","3","h",725500,"SP","Biggin","22-08-16",9.2,"3012","3","2","2",214,137.371204819277,"Maribyrnong",-37.7831,144.8825,234,"far","4L-8L","Aug'16"
